,Hugo_Symbol,Entrez_Gene_Id,FC,log2FC,ABS,segnificant,expressed,segnificance (-log10)
9740,HIPK1,204851,0.5254612663040609,-0.9283436731748669,0.9283436731748669,1.0,under expressed,8.145119331265066
9741,MYO5B,4645,1.053782704235719,0.07557740602527264,0.07557740602527264,0.0,not expressed,0.052902523627565576
9742,NFKB1,4790,0.7477936723014458,-0.41928783147136617,0.41928783147136617,0.0,not expressed,3.1605252260336805
9743,GAS2L1,10634,1.2576821812219436,0.3307673963793477,0.3307673963793477,0.0,not expressed,1.190338096536353
9744,MASTL,84930,2.6065905140578742,1.382163958501018,1.382163958501018,1.0,over expressed,9.016175158728634
9745,DHX38,9785,0.9595888607066341,-0.05951168454298305,0.05951168454298305,0.0,not expressed,0.9922893128798845
9746,MTMR1,8776,1.9002581635500964,0.9261954322258247,0.9261954322258247,1.0,over expressed,8.32535944011377
9747,LAMTOR2,28956,1.0771321192725194,0.1071952193612005,0.1071952193612005,0.0,not expressed,0.8348323558806722
9748,ST6GALNAC1,55808,1.0567347611821598,0.07961330789702821,0.07961330789702821,0.0,not expressed,0.3997900789915898
9749,ST8SIA2,8128,18.952020747784733,4.244279777973974,4.244279777973974,1.0,over expressed,7.319650880255715
9750,CCDC103,388389,0.4671028169560266,-1.0981879492649154,1.0981879492649154,1.0,under expressed,4.525886144798166
9751,CXorf23,256643,0.7248068502481269,-0.46433150433171955,0.46433150433171955,0.0,not expressed,6.362704555491167
9752,MYO7B,4648,0.15674358967770446,-2.673521652365909,2.673521652365909,1.0,under expressed,9.121654631913783
9753,SUN2,25777,0.7491636802792093,-0.4166471359780461,0.4166471359780461,0.0,not expressed,4.4891315477800875
9754,ZSCAN5B,342933,2.329439757733074,1.2199830210050508,1.2199830210050508,1.0,over expressed,0.2936157776576175
9755,RAPGEF5,9771,0.3047320926510911,-1.7143866504242669,1.7143866504242669,1.0,under expressed,8.96367261836735
9756,ZNF749,388567,1.9721771165070123,0.979789122523093,0.979789122523093,1.0,over expressed,7.062327491879241
9757,OXER1,165140,0.8514454548301891,-0.23201398373459078,0.23201398373459078,0.0,not expressed,1.1997459917379125
9758,ICK,22858,1.6456861786465775,0.7186892496868648,0.7186892496868648,1.0,over expressed,4.597980727236625
9759,HSFX2,100130086,0.685845062364115,-0.5440453975058213,0.5440453975058213,0.0,not expressed,1.456879118019968
9760,SLPI,6590,0.3683112549486821,-1.4410026107353686,1.4410026107353686,1.0,under expressed,6.472997808920023
9761,SERF1B,8293,0.9436439243215252,-0.08368552081404522,0.08368552081404522,0.0,not expressed,0.5368597478907593
9762,STXBP2,6813,0.5350587156062706,-0.9022308780165875,0.9022308780165875,1.0,under expressed,9.068835823031932
9763,AKR1E2,83592,2.045218057563739,1.032254668983499,1.032254668983499,1.0,over expressed,3.284185912683805
9764,COMMD9,29099,0.7226043909018758,-0.4687220735613532,0.4687220735613532,0.0,not expressed,5.712638088107339
9765,C1orf87,127795,0.09414269997857787,-3.4090069601823663,3.4090069601823663,1.0,under expressed,8.170087363208248
9766,APH1A,51107,1.4129106711995523,0.49867025669007464,0.49867025669007464,0.0,not expressed,7.000125200881166
9767,STX11,8676,0.14350438486066272,-2.800833274919608,2.800833274919608,1.0,under expressed,9.121752834569019
9768,SHE,126669,0.10264308247134513,-3.2842916931648634,3.2842916931648634,1.0,under expressed,9.121654631913783
9769,NSUN4,387338,1.0182450585905474,0.026084813148879768,0.026084813148879768,0.0,not expressed,0.04385289882619079
9770,PGRMC1,10857,1.0749997177062034,0.10433628096458311,0.10433628096458311,0.0,not expressed,0.2728464981534767
9771,RNF144A,9781,1.15719293163787,0.21062941614187136,0.21062941614187136,0.0,not expressed,0.5837663213515132
9772,CNDP1,84735,1.8671857863566563,0.9008654839220301,0.9008654839220301,1.0,over expressed,1.3739648789485897
9773,CDH23,64072,0.48890117428441604,-1.0323852243495162,1.0323852243495162,1.0,under expressed,5.8418056921332235
9774,RGS17,26575,4.285150450809284,2.099345857972789,2.099345857972789,1.0,over expressed,7.085524009018969
9775,MAML3,55534,0.644037484177572,-0.6347834365733436,0.6347834365733436,1.0,under expressed,4.82550020393135
9776,EPHA4,2043,1.800376536270875,0.8482986677775411,0.8482986677775411,1.0,over expressed,3.214213314920931
9777,TMF1,7110,0.6023283353311584,-0.7313779656689504,0.7313779656689504,1.0,under expressed,7.775329557092094
9778,ARSB,411,0.6658600999729078,-0.5867090020905446,0.5867090020905446,1.0,under expressed,6.561937813806516
9779,U2AF2,11338,1.4618045547791438,0.5477504339307103,0.5477504339307103,0.0,not expressed,8.42310861119099
9780,SLC25A33,84275,1.4891315829752916,0.5744712392917991,0.5744712392917991,0.0,not expressed,2.523790472958897
9781,PARP8,79668,0.5943008071769297,-0.7507347544749623,0.7507347544749623,1.0,under expressed,8.020870661230996
9782,C1orf145,0,1.5159670042469777,0.6002383528973286,0.6002383528973286,1.0,over expressed,1.853262712275061
9783,STX1B,112755,1.231194552598361,0.3000587536105378,0.3000587536105378,0.0,not expressed,0.7799510026760902
9784,PCGF5,84333,0.6897930355257014,-0.5357645321414454,0.5357645321414454,0.0,not expressed,7.20209606105574
9785,AHSP,51327,0.20004172229639516,-2.321627163524621,2.321627163524621,1.0,under expressed,3.9560835942975308
9786,TMEM72,643236,0.6114029666254633,-0.7098045424572772,0.7098045424572772,1.0,under expressed,2.620503137555412
9787,GSC,145258,7.051616730940377,2.817954063512595,2.817954063512595,1.0,over expressed,4.921216225277457
9788,EHD3,30845,1.1715797382598905,0.22845514803566627,0.22845514803566627,0.0,not expressed,1.1254743274359942
9789,NRXN2,9379,2.0277945003301365,1.019911454916879,1.019911454916879,1.0,over expressed,0.27802661006605917
9790,DCAF7,10238,1.153182618324071,0.20562099667434186,0.20562099667434186,0.0,not expressed,2.297315442034797
9791,SPTSSB,165679,27.756166446996804,4.794736418213376,4.794736418213376,1.0,over expressed,7.390655680648123
9792,CORO1C,23603,0.863060105010987,-0.21246706018558387,0.21246706018558387,0.0,not expressed,1.706261512997135
9793,IGDCC4,57722,1.6672436712795158,0.7374649727441867,0.7374649727441867,1.0,over expressed,1.8884353494525603
9794,ZNF585B,92285,0.920405802292918,-0.11965801646135164,0.11965801646135164,0.0,not expressed,1.0095920623083905
9795,POMGNT1,55624,1.1173849546770538,0.1601262999893885,0.1601262999893885,0.0,not expressed,1.6272177331019104
9796,HPGDS,27306,0.16426043888988984,-2.605943036935653,2.605943036935653,1.0,under expressed,9.121654631913783
9797,UGGT2,55757,1.0691895295573168,0.09651761462619649,0.09651761462619649,0.0,not expressed,0.28323716134678684
9798,PLA2G2A,5320,0.08709776722220976,-3.521220454403323,3.521220454403323,1.0,under expressed,5.076249194649655
9799,ST3GAL1,6482,0.6932665377433983,-0.5285179679921563,0.5285179679921563,0.0,not expressed,3.6863782906441247
9800,CDHR3,222256,0.1498120490912135,-2.738774433273107,2.738774433273107,1.0,under expressed,7.732128297106552
9801,IARS2,55699,1.6295311935016994,0.7044569693084329,0.7044569693084329,1.0,over expressed,8.859141826100139
9802,GPR182,11318,0.1409598858734418,-2.8266434335774524,2.8266434335774524,1.0,under expressed,9.068933424913787
9803,TMEM44,93109,1.7063805158883485,0.7709393976360949,0.7709393976360949,1.0,over expressed,4.042739536056594
9804,GLI2,2736,2.542626717262549,1.3463196756799143,1.3463196756799143,1.0,over expressed,2.4426214291596566
9805,MUL1,79594,0.7371796076451297,-0.4399119321609457,0.4399119321609457,0.0,not expressed,6.923973340178562
9806,ATRN,8455,1.6414345775481602,0.7149572497416913,0.7149572497416913,1.0,over expressed,5.910160136822501
9807,ECHDC2,55268,0.6148381142371211,-0.70172149342976,0.70172149342976,1.0,under expressed,5.333567802119163
9808,DOCK9,23348,0.46221414227648777,-1.1133666925460777,1.1133666925460777,1.0,under expressed,7.366948080110037
9809,PRR14,78994,0.9542542544039352,-0.06755438138598191,0.06755438138598191,0.0,not expressed,0.6535822564658488
9810,TTC28,23331,0.4039973473561112,-1.3075822746052117,1.3075822746052117,1.0,under expressed,8.626258924595012
9811,SEMA6B,10501,0.49223349242847353,-1.022585270255528,1.022585270255528,1.0,under expressed,4.806483580957361
9812,NMRAL1,57407,1.2748761965697737,0.3503571535413854,0.3503571535413854,0.0,not expressed,2.537450081758513
9813,CYP27A1,1593,0.19317562381918185,-2.372015038052788,2.372015038052788,1.0,under expressed,9.042485724093911
9814,C1QL3,389941,0.4040464844076582,-1.30740681436929,1.30740681436929,1.0,under expressed,6.9929736625490975
9815,C1QC,714,0.3560052973443292,-1.490029386292505,1.490029386292505,1.0,under expressed,7.678216227996413
9816,PARP2,10038,1.5850045195787683,0.66448695415937,0.66448695415937,1.0,over expressed,7.533727505250683
9817,SHC4,399694,1.2748802224263331,0.35036170933600985,0.35036170933600985,0.0,not expressed,0.10817363558453123
9818,FSTL3,10272,0.3468645465669421,-1.527555706283649,1.527555706283649,1.0,under expressed,6.855326425754828
9819,PIR,8544,2.7414689170402555,1.4549491163536263,1.4549491163536263,1.0,over expressed,6.606643038532107
9820,GSTO2,119391,1.7374126171611226,0.7969404195866449,0.7969404195866449,1.0,over expressed,3.5713536898422142
9821,GJA9,81025,2.5662031706669035,1.35963539556795,1.35963539556795,1.0,over expressed,3.362746545935028
9822,MEI1,150365,0.8106764451333981,-0.30280186989149355,0.30280186989149355,0.0,not expressed,1.6832622763395928
9823,POLR2M,81488,0.8671549509429106,-0.20563828485080415,0.20563828485080415,0.0,not expressed,2.2199636202197857
9824,KRT73,319101,0.8205580029368572,-0.28532277748997104,0.28532277748997104,0.0,not expressed,1.3094773614845547
9825,CLDN23,137075,0.4293415932488779,-1.2198021516213475,1.2198021516213475,1.0,under expressed,7.016052322255836
9826,LGR5,8549,4.967697204626388,2.312577239843215,2.312577239843215,1.0,over expressed,1.1997459917379125
9827,SEC31B,25956,0.5337277143290527,-0.9058241682773006,0.9058241682773006,1.0,under expressed,5.017801383586201
9828,ZNF470,388566,0.8813008801706268,-0.1822934489273002,0.1822934489273002,0.0,not expressed,1.660191908531068
9829,CCDC64,92558,2.4714827047509904,1.305376810642249,1.305376810642249,1.0,over expressed,6.209939022275288
9830,PSMB3,5691,1.5945073029106818,0.6731107052094257,0.6731107052094257,1.0,over expressed,7.239950226067532
9831,ZNF14,7561,0.7975737023725654,-0.32631025295736016,0.32631025295736016,0.0,not expressed,2.90412023974468
9832,GANAB,23193,1.5577972501432633,0.6395074765015655,0.6395074765015655,1.0,over expressed,8.095301574286417
9833,DMRT3,58524,13.331825890333528,3.736802476404612,3.736802476404612,1.0,over expressed,6.145055273583195
9834,E2F4,1874,1.1962750046049602,0.2585490803163686,0.2585490803163686,0.0,not expressed,2.303844150285645
9835,FES,2242,0.377918002590309,-1.4038548500943513,1.4038548500943513,1.0,under expressed,9.121654631913783
9836,ERGIC3,51614,1.3482552074592207,0.43109360607994696,0.43109360607994696,0.0,not expressed,4.379840857390529
9837,DZIP3,9666,0.6500356418046339,-0.6214092708307813,0.6214092708307813,1.0,under expressed,3.5713536898422142
9838,DSTYK,25778,0.8310948430675443,-0.26691497070096626,0.26691497070096626,0.0,not expressed,3.103844650477163
9839,LYL1,4066,0.3030232582784264,-1.7224995641753218,1.7224995641753218,1.0,under expressed,9.016175158728634
9840,KIFAP3,22920,0.988906433217317,-0.016094070080148636,0.016094070080148636,0.0,not expressed,0.7270031014918823
9841,INSL3,3640,1.420559954150835,0.5064597211654758,0.5064597211654758,0.0,not expressed,1.0982052802628848
9842,COL19A1,1310,4.933458294283038,2.302599312910817,2.302599312910817,1.0,over expressed,1.5761621458676585
9843,TPD52L1,7164,3.974289550312449,1.9906969852152494,1.9906969852152494,1.0,over expressed,8.422027594541564
9844,HIPK3,10114,0.5774416217850963,-0.7922529946241764,0.7922529946241764,1.0,under expressed,8.095301574286417
9845,CA11,770,1.116565439905757,0.15906780741731621,0.15906780741731621,0.0,not expressed,0.5172519808562299
9846,PARPBP,55010,7.616270977230354,2.9290848088128487,2.9290848088128487,1.0,over expressed,9.095225458117138
9847,KIAA0020,9933,1.4083428753133174,0.4939986154338324,0.4939986154338324,0.0,not expressed,4.260251693996593
9848,HARS2,23438,1.0710298443459745,0.09899868147943552,0.09899868147943552,0.0,not expressed,0.6679447745685119
9849,SPAST,6683,2.2345687156968594,1.1599964100364817,1.1599964100364817,1.0,over expressed,8.885215244668862
9850,TNFAIP3,7128,0.5503430447250509,-0.8615969223481417,0.8615969223481417,1.0,under expressed,4.693198308387159
9851,SQRDL,58472,0.6503714381014785,-0.6206641938922443,0.6206641938922443,1.0,under expressed,5.597467769711136
9852,CDH6,1004,1.046843510589536,0.06604579435071158,0.06604579435071158,0.0,not expressed,2.7897620736392623
9853,ZNF555,148254,0.8682945496291706,-0.20374356695893736,0.20374356695893736,0.0,not expressed,1.7527260351781921
9854,HSDL1,83693,0.9843906446224162,-0.02269714800248548,0.02269714800248548,0.0,not expressed,0.9835170816113813
9855,BANF1,8815,1.5715778274946095,0.6522137188819903,0.6522137188819903,1.0,over expressed,8.07045184328243
9856,ANO10,55129,0.6851936771233134,-0.5454162564031738,0.5454162564031738,0.0,not expressed,8.549342225909957
9857,SLC35A5,55032,0.8215126659335743,-0.28364527632955416,0.28364527632955416,0.0,not expressed,3.135176512550441
9858,ARID3B,10620,1.1742807413598486,0.2317773622368559,0.2317773622368559,0.0,not expressed,0.850820541788192
9859,ZNF691,51058,1.2220806622150673,0.2893395119464175,0.2893395119464175,0.0,not expressed,0.7230047255446787
9860,ENDOG,2021,1.103039301550179,0.14148419540926882,0.14148419540926882,0.0,not expressed,0.7118366511403194
9861,NPTX1,4884,1.2589296588906846,0.3321976765401843,0.3321976765401843,0.0,not expressed,0.9966104686531804
9862,TCHH,7062,3.6000600397763507,1.848020967211978,1.848020967211978,1.0,over expressed,1.9959634544724243
9863,SMC6,79677,2.2624662667646733,1.1778962818603176,1.1778962818603176,1.0,over expressed,8.554418816725306
9864,EMR1,2015,0.2227682990391417,-2.166384149790233,2.166384149790233,1.0,under expressed,6.901051772748015
9865,UNC5CL,222643,1.2772036577489203,0.3529885897217652,0.3529885897217652,0.0,not expressed,0.26769676707471
9866,LILRB5,10990,0.31692191585223073,-1.6578006661609634,1.6578006661609634,1.0,under expressed,7.897607530922321
9867,BAAT,570,0.4354172070903588,-1.1995296729069351,1.1995296729069351,1.0,under expressed,3.7440490503998203
9868,TLE1,7088,1.3001981276121934,0.37873148167228066,0.37873148167228066,0.0,not expressed,1.3751805663519605
9869,ACHE,43,0.6084714235221576,-0.7167385856228987,0.7167385856228987,1.0,under expressed,3.394391059017049
9870,NPR3,4883,0.7511577341008464,-0.41281220670742524,0.41281220670742524,0.0,not expressed,2.3233980323634174
9871,ANGPT1,284,0.15470256533193125,-2.692430974629375,2.692430974629375,1.0,under expressed,8.70353104179764
9872,KIAA1199,57214,2.3847697774663295,1.2538499970738333,1.2538499970738333,1.0,over expressed,4.397922003795189
9873,SOX15,6665,15.860116119194851,3.9873314286009625,3.9873314286009625,1.0,over expressed,8.320723889304078
9874,ST6GALNAC2,10610,1.6474744683556768,0.7202561073200835,0.7202561073200835,1.0,over expressed,3.7097147043501444
9875,RAD51,5888,9.987961629679825,3.3201902789376345,3.3201902789376345,1.0,over expressed,9.095225458117138
9876,PNMA3,29944,3.974490761178029,1.990770024324806,1.990770024324806,1.0,over expressed,3.175849496371731
9877,MYCT1,80177,0.11368274667483068,-3.136914777995873,3.136914777995873,1.0,under expressed,9.121654631913783
9878,CCDC71,64925,0.7264335984269598,-0.461097164335918,0.461097164335918,0.0,not expressed,6.6482067813944505
9879,TNPO2,30000,1.396526684465197,0.48184314051926314,0.48184314051926314,0.0,not expressed,5.618099276590218
9880,ERRFI1,54206,0.6337089149813145,-0.6581077834602806,0.6581077834602806,1.0,under expressed,3.410287385464798
9881,SHC2,25759,0.48030658118932495,-1.0579725182834003,1.0579725182834003,1.0,under expressed,6.673994992312533
9882,PLIN4,729359,0.6323086844368012,-0.6612990605599136,0.6612990605599136,1.0,under expressed,4.749715331860243
9883,TTI1,9675,1.7751282537552209,0.8279232637002415,0.8279232637002415,1.0,over expressed,8.061012748363893
9884,PRR12,57479,1.2565912786896236,0.3295154722769569,0.3295154722769569,0.0,not expressed,2.1189141566306224
9885,MLLT11,10962,4.8857205178826275,2.2885713382271415,2.2885713382271415,1.0,over expressed,8.421937343707546
9886,NPFF,8620,0.5382293899957667,-0.8937069234492099,0.8937069234492099,1.0,under expressed,4.236222806047112
9887,PIGP,51227,0.8630510051279648,-0.21248227166997982,0.21248227166997982,0.0,not expressed,2.169119307506851
9888,ULBP1,80329,1.7252558736464658,0.7868103446532718,0.7868103446532718,1.0,over expressed,1.2755510355120467
9889,PGAP1,80055,2.223897930657197,1.1530905747907878,1.1530905747907878,1.0,over expressed,5.755528103480556
9890,PRCP,5547,0.8371112565854224,-0.25650871744351555,0.25650871744351555,0.0,not expressed,1.895878254756166
9891,SFXN4,119559,1.8273165559748232,0.8697265815160246,0.8697265815160246,1.0,over expressed,7.654036348411331
9892,RSPH10B,222967,0.14296548210117185,-2.806261233287497,2.806261233287497,1.0,under expressed,6.573168744430593
9893,USP49,25862,1.2903949159347063,0.3678126595003068,0.3678126595003068,0.0,not expressed,0.40568438281816277
9894,CCDC154,645811,1.4132391791558678,0.4990056506547959,0.4990056506547959,0.0,not expressed,0.31785399366023903
9895,AL645728.1,0,0.6423129642026075,-0.6386516793363559,0.6386516793363559,1.0,under expressed,4.618450033491025
9896,TOMM34,10953,1.5372719514175714,0.6203724078755869,0.6203724078755869,1.0,over expressed,6.510063967687009
9897,PTP4A2,8073,0.8964395262151535,-0.15772183267738868,0.15772183267738868,0.0,not expressed,1.9120858823572593
9898,GSTA3,2940,0.1966722285464782,-2.346134841220681,2.346134841220681,1.0,under expressed,7.213812395368499
9899,BCORL1,63035,1.3295739803610287,0.4109640540895633,0.4109640540895633,0.0,not expressed,2.3233980323634174
9900,FOXH1,8928,13.385830132309003,3.7426347064569248,3.7426347064569248,1.0,over expressed,8.093865334993792
9901,FAM43A,131583,1.3092854550633928,0.38877967307181627,0.38877967307181627,0.0,not expressed,0.9484433195038857
9902,CTD-2207O23.3,0,0.10344012294597474,-3.273132199879432,3.273132199879432,1.0,under expressed,8.607236352233768
9903,LEMD2,221496,1.2757561622558784,0.3513526103562188,0.3513526103562188,0.0,not expressed,5.14983282865872
9904,DEFA1,1667,0.04341621171240541,-4.525622340886589,4.525622340886589,1.0,under expressed,8.820183974542667
9905,ZNF280D,54816,0.9714103598676362,-0.041847222433526066,0.041847222433526066,0.0,not expressed,0.5837663213515132
9906,MSANTD4,84437,1.0228933231585233,0.03265569525423686,0.03265569525423686,0.0,not expressed,0.20824788551072443
9907,CHTOP,26097,1.355936495819514,0.43928961261021765,0.43928961261021765,0.0,not expressed,6.946934175169525
9908,ZNF572,137209,1.8886137947738095,0.9173277131981793,0.9173277131981793,1.0,over expressed,5.333567802119163
9909,SRD5A3,79644,1.672816062541983,0.7422788200042656,0.7422788200042656,1.0,over expressed,3.2461111178387068
9910,F13A1,2162,0.42654008905350765,-1.2292467529670403,1.2292467529670403,1.0,under expressed,6.0590913773817645
9911,TUBB,203068,2.3506112390206377,1.23303595544594,1.23303595544594,1.0,over expressed,8.963769024342874
9912,ALDH1A3,220,1.1046043764533187,0.14352974850476702,0.14352974850476702,0.0,not expressed,0.09794481338731109
9913,PRKAB2,5565,1.677930857216296,0.7466832676213699,0.7466832676213699,1.0,over expressed,7.296061274110726
9914,SEH1L,81929,1.4386980898853385,0.5247638749666798,0.5247638749666798,0.0,not expressed,5.952516456800908
9915,ATP5F1,515,1.0317904684196835,0.04515002418786265,0.04515002418786265,0.0,not expressed,0.15305971086709835
9916,RP11-894J14.5,0,0.8351873336518123,-0.2598282625488705,0.2598282625488705,0.0,not expressed,0.678820986664145
9917,OR2A7,401427,1.0273642984562146,0.03894784512503436,0.03894784512503436,0.0,not expressed,0.2625773579275589
9918,TRIM4,89122,0.9135648560143821,-0.13042094224810596,0.13042094224810596,0.0,not expressed,3.1605252260336805
9919,RPS6KB1,6198,1.3337361571390691,0.4154732973811296,0.4154732973811296,0.0,not expressed,6.328204165852259
9920,DOK3,79930,0.3684506241504553,-1.4404567973203344,1.4404567973203344,1.0,under expressed,8.911328181146969
9921,THOC6,79228,1.3839773990061035,0.4688203832867398,0.4688203832867398,0.0,not expressed,4.4342898054394055
9922,PGPEP1,54858,0.49877708047312946,-1.0035329221164446,1.0035329221164446,1.0,under expressed,8.755243277816184
9923,THOC3,84321,3.8096708174499154,1.9296663440309965,1.9296663440309965,1.0,over expressed,9.121654631913783
9924,OAZ1,4946,0.797674093889611,-0.32612867070497337,0.32612867070497337,0.0,not expressed,3.9907924250633315
9925,YIPF6,286451,1.2208759489810368,0.28791661811248587,0.28791661811248587,0.0,not expressed,3.370651825074188
9926,SETD8,387893,1.8260686909974362,0.8687410360217036,0.8687410360217036,1.0,over expressed,8.283020287483575
9927,WBP5,51186,1.1263635746919072,0.1716725847367714,0.1716725847367714,0.0,not expressed,0.8428093038467149
9928,KCNH4,23415,1.2471422611597829,0.3186260423636384,0.3186260423636384,0.0,not expressed,0.20111992311501148
9929,ADAMTS14,140766,3.1708799222168205,1.6648832451798805,1.6648832451798805,1.0,over expressed,7.1320349258948035
9930,NR5A1,2516,18.523159636062864,4.211258305930278,4.211258305930278,1.0,over expressed,3.069997934029593
9931,SNPH,9751,0.5911678891710604,-0.7583601870267924,0.7583601870267924,1.0,under expressed,5.037245122655164
9932,SLC35F1,222553,0.8804320679320675,-0.18371640149340437,0.18371640149340437,0.0,not expressed,2.4898780039971182
9933,MSS51,118490,0.7080246913580244,-0.49812842175616273,0.49812842175616273,0.0,not expressed,4.5074894984593055
9934,TOLLIP,54472,1.0135537081519288,0.01942253915652137,0.01942253915652137,0.0,not expressed,0.11182924589597196
9935,KIR2DL3,3804,0.1352965010963867,-2.885803564635456,2.885803564635456,1.0,under expressed,9.095225458117138
9936,C19orf10,56005,1.0023586013756591,0.003398735950195634,0.003398735950195634,0.0,not expressed,0.1399137833145822
9937,RABGAP1,23637,0.9190673225968378,-0.12175755065354929,0.12175755065354929,0.0,not expressed,1.0802019479385048
9938,ERCC6-PGBD3,2074,1.0343832610536141,0.048770833982443355,0.048770833982443355,0.0,not expressed,0.4116134720264619
9939,ABCB4,5244,0.9401154151836629,-0.08909021182922287,0.08909021182922287,0.0,not expressed,0.1664627434561458
9940,PTPN20B,26095,1.1864902457291628,0.24670024002110694,0.24670024002110694,0.0,not expressed,0.6897396148716249
9941,ADAMTS9,56999,0.33038519367354885,-1.5977790615573295,1.5977790615573295,1.0,under expressed,7.343279814448254
9942,GOLGA1,2800,1.095064163682579,0.1310154049083185,0.1310154049083185,0.0,not expressed,1.1997459917379125
9943,AC010642.1,0,1.5621329685620629,0.6435172607272972,0.6435172607272972,1.0,over expressed,2.49700026057696
9944,TRAK2,66008,0.40159202585270193,-1.3161974719556937,1.3161974719556937,1.0,under expressed,9.121654631913783
9945,MED16,10025,0.8730254824837912,-0.19590433001723914,0.19590433001723914,0.0,not expressed,2.31033805536129
9946,RHOC,389,1.017108599328678,0.024473727718808562,0.024473727718808562,0.0,not expressed,0.0859008836653075
9947,C12orf75,387882,2.232567574888226,1.1587038431990018,1.1587038431990018,1.0,over expressed,4.4342898054394055
9948,BAALC,79870,0.9338863634982733,-0.09868108327307581,0.09868108327307581,0.0,not expressed,0.7493393436568478
9949,ARHGAP5,394,1.1039160898590967,0.14263051510078534,0.14263051510078534,0.0,not expressed,0.850820541788192
9950,CCDC152,100129792,0.4168502398707067,-1.2623989294485796,1.2623989294485796,1.0,under expressed,6.741699979628758
9951,ASB9,140462,0.6479442947507037,-0.6260583082302755,0.6260583082302755,1.0,under expressed,3.458205664229588
9952,DNAJC1,64215,0.6452843475022116,-0.6319930640663431,0.6319930640663431,1.0,under expressed,7.509783824715966
9953,MDK,4192,5.28941182141738,2.4031073046640086,2.4031073046640086,1.0,over expressed,8.651976802386294
9954,PFKFB4,5210,1.8757733814610014,0.9074855415041193,0.9074855415041193,1.0,over expressed,5.495188204773443
9955,ZNF304,57343,0.9798058492136712,-0.029432190686104143,0.029432190686104143,0.0,not expressed,0.3215380504013499
9956,XXbac-BPG181M17.5,0,0.1949118729298214,-2.3591061207858535,2.3591061207858535,1.0,under expressed,8.447339371657705
9957,LINGO3,645191,0.4891420095839354,-1.0316747201406202,1.0316747201406202,1.0,under expressed,5.454606056359252
9958,PLEKHA4,57664,0.7465897090893563,-0.4216124720594973,0.4216124720594973,0.0,not expressed,3.474254886508747
9959,PAIP1,10605,1.862649038911773,0.8973558667003934,0.8973558667003934,1.0,over expressed,8.549342225909957
9960,ABCG5,64240,1.5225247524752474,0.6064656829644532,0.6064656829644532,1.0,over expressed,0.42357362602639803
9961,MOB3A,126308,0.782333264881718,-0.35414478509118974,0.35414478509118974,0.0,not expressed,3.4262219225486135
9962,TUBA1A,7846,0.47990829648256483,-1.0591693408230616,1.0591693408230616,1.0,under expressed,6.450860793692127
9963,STAC,6769,0.1310037926461758,-2.932319515547345,2.932319515547345,1.0,under expressed,9.121654631913783
9964,SPATA13,221178,0.3411035967424197,-1.5517181274614202,1.5517181274614202,1.0,under expressed,8.170087363208248
9965,GDAP2,54834,1.252689689230661,0.3250290808588062,0.3250290808588062,0.0,not expressed,2.94997733836168
9966,ZNF547,284306,0.9073681970527212,-0.14024000028399136,0.14024000028399136,0.0,not expressed,1.167801193392111
9967,TBCD,6904,0.9313361548100897,-0.10262610933202075,0.10262610933202075,0.0,not expressed,0.6824411415589049
9968,TCEAL5,340543,2.9776114806602605,1.5741555230633335,1.5741555230633335,1.0,over expressed,0.1940568814865629
9969,ACAN,176,2.1584202422337575,1.109975783436494,1.109975783436494,1.0,over expressed,1.6381726724593841
9970,C1orf168,199920,0.14020722938316224,-2.834367355194026,2.834367355194026,1.0,under expressed,8.781158651325446
9971,AL591479.1,0,1.651181272607214,0.7234985131861129,0.7234985131861129,1.0,over expressed,3.887937388338629
9972,KLHL5,51088,1.6045641893595,0.6821815046825402,0.6821815046825402,1.0,over expressed,4.4525317077286966
9973,DUSP27,92235,0.1431840608007391,-2.804057193651129,2.804057193651129,1.0,under expressed,8.145206440674867
9974,POLD3,10714,1.208343222624644,0.2730303017221254,0.2730303017221254,0.0,not expressed,1.4465406843522532
9975,SFXN5,94097,1.2324299576127247,0.3015056566022221,0.3015056566022221,0.0,not expressed,2.032446368994452
9976,FBP2,8789,0.45375963852463047,-1.1399998064809054,1.1399998064809054,1.0,under expressed,4.998448155443719
9977,NDUFAF1,51103,0.8537928374035729,-0.22804203523656078,0.22804203523656078,0.0,not expressed,2.935222933123438
9978,URB2,9816,1.8062163556886717,0.8529707148475494,0.8529707148475494,1.0,over expressed,5.3737391404068875
9979,WDFY2,115825,1.4094655964625318,0.4951482637056788,0.4951482637056788,0.0,not expressed,4.006757981142834
9980,RCOR2,283248,15.13615961219086,3.919927302109001,3.919927302109001,1.0,over expressed,8.93748063817109
9981,CYFIP2,26999,0.39387754239020256,-1.3441809333452153,1.3441809333452153,1.0,under expressed,8.833107922793625
9982,CCR6,1235,0.41062456188510704,-1.284108168731593,1.284108168731593,1.0,under expressed,4.3797960913257565
9983,NKX2-1,7080,0.10286995791074814,-3.281106375058697,3.281106375058697,1.0,under expressed,9.121654631913783
9984,SLC25A20,788,0.3926804660477758,-1.3485722621922929,1.3485722621922929,1.0,under expressed,9.121654631913783
9985,ZNF680,340252,1.3203997829573597,0.4009748065280044,0.4009748065280044,0.0,not expressed,2.2135993418201516
9986,MST1R,4486,0.8862375703458658,-0.17423460647160358,0.17423460647160358,0.0,not expressed,1.110947964531858
